Elapsed Time[s]	Write 0 [A]	
31.6880	0.012	
31.6882	0.013	
31.6884	0.012	
31.6886	0.012	
31.6888	0.013	
31.6890	0.013	
31.6892	0.012	
31.6894	0.013	
31.6896	0.012	
31.6898	0.012	
31.6900	0.012	
31.6902	0.013	
31.6904	0.012	
31.6906	0.012	
31.6908	0.012	
31.6910	0.012	
31.6912	0.012	
31.6914	0.013	
31.6916	0.013	
31.6918	0.013	
31.6920	0.012	
31.6922	0.013	
31.6924	0.013	
31.6926	0.013	
31.6928	0.012	
31.6930	0.013	
31.6932	0.013	
31.6934	0.013	
31.6936	0.013	
31.6938	0.013	
31.6940	0.013	
31.6942	0.013	
31.6944	0.013	
31.6946	0.012	
31.6948	0.013	
31.6950	0.013	
31.6952	0.013	
31.6954	0.012	
31.6956	0.013	
31.6958	0.012	
31.6960	0.013	
31.6962	0.013	
31.6964	0.013	
31.6966	0.013	
31.6968	0.013	
31.6970	0.012	
31.6972	0.013	
31.6974	0.013	
31.6976	0.013	
31.6978	0.013	
31.6980	0.013	
31.6982	0.012	
31.6984	0.013	
31.6986	0.013	
31.6988	0.013	
31.6990	0.013	
31.6992	0.013	
31.6994	0.013	
31.6996	0.013	
31.6998	0.013	
31.7000	0.013	
31.7002	0.013	
31.7004	0.013	
31.7006	0.013	
31.7008	0.013	
31.7010	0.012	
31.7012	0.013	
31.7014	0.012	
31.7016	0.013	
31.7018	0.012	
31.7020	0.013	
31.7022	0.012	
31.7024	0.013	
31.7026	0.012	
31.7028	0.012	
31.7030	0.013	
31.7032	0.011	
31.7034	0.012	
31.7036	0.012	
31.7038	0.012	
31.7040	0.013	
31.7042	0.012	
31.7044	0.013	
31.7046	0.012	
31.7048	0.013	
31.7050	0.012	
31.7052	0.013	
31.7054	0.013	
31.7056	0.013	
31.7058	0.013	
31.7060	0.012	
31.7062	0.012	
31.7064	0.012	
31.7066	0.013	
31.7068	0.012	
31.7070	0.013	
31.7072	0.012	
31.7074	0.013	
31.7076	0.012	
31.7078	0.012	
31.7080	0.012	
31.7082	0.013	
31.7084	0.012	
31.7086	0.012	
31.7088	0.012	
31.7090	0.012	
31.7092	0.013	
31.7094	0.012	
31.7096	0.012	
31.7098	0.012	
31.7100	0.012	
31.7102	0.012	
31.7104	0.012	
31.7106	0.012	
31.7108	0.012	
31.7110	0.013	
31.7112	0.012	
31.7114	0.013	
31.7116	0.013	
31.7118	0.013	
31.7120	0.013	
31.7122	0.013	
31.7124	0.013	
31.7126	0.013	
31.7128	0.013	
31.7130	0.013	
31.7132	0.012	
31.7134	0.013	
31.7136	0.013	
31.7138	0.012	
31.7140	0.013	
31.7142	0.013	
31.7144	0.012	
31.7146	0.013	
31.7148	0.013	
31.7150	0.013	
31.7152	0.012	
31.7154	0.012	
31.7156	0.013	
31.7158	0.012	
31.7160	0.013	
31.7162	0.013	
31.7164	0.012	
31.7166	0.013	
31.7168	0.013	
31.7170	0.013	
31.7172	0.013	
31.7174	0.013	
31.7176	0.013	
31.7178	0.013	
31.7180	0.013	
31.7182	0.013	
31.7184	0.012	
31.7186	0.013	
31.7188	0.013	
31.7190	0.013	
31.7192	0.013	
31.7194	0.013	
31.7196	0.013	
31.7198	0.013	
31.7200	0.013	
31.7202	0.013	
31.7204	0.013	
31.7206	0.013	
31.7208	0.013	
31.7210	0.012	
31.7212	0.013	
31.7214	0.012	
31.7216	0.013	
31.7218	0.013	
31.7220	0.012	
31.7222	0.012	
31.7224	0.013	
31.7226	0.012	
31.7228	0.013	
31.7230	0.013	
31.7232	0.013	
31.7234	0.012	
31.7236	0.011	
31.7238	0.012	
31.7240	0.013	
31.7242	0.013	
31.7244	0.012	
31.7246	0.012	
31.7248	0.013	
31.7250	0.012	
31.7252	0.012	
31.7254	0.013	
31.7256	0.013	
31.7258	0.013	
31.7260	0.013	
31.7262	0.012	
31.7264	0.013	
31.7266	0.013	
31.7268	0.012	
31.7270	0.013	
31.7272	0.012	
31.7274	0.012	
31.7276	0.013	
31.7278	0.012	
31.7280	0.013	
31.7282	0.012	
31.7284	0.012	
31.7286	0.012	
31.7288	0.012	
31.7290	0.012	
31.7292	0.012	
31.7294	0.012	
31.7296	0.012	
31.7298	0.012	
31.7300	0.012	
31.7302	0.012	
31.7304	0.012	
31.7306	0.012	
31.7308	0.012	
31.7310	0.013	
31.7312	0.012	
31.7314	0.013	
31.7316	0.013	
31.7318	0.012	
31.7320	0.012	
31.7322	0.013	
31.7324	0.012	
31.7326	0.013	
31.7328	0.013	
31.7330	0.013	
31.7332	0.012	
31.7334	0.013	
31.7336	0.013	
31.7338	0.012	
31.7340	0.012	
31.7342	0.013	
31.7344	0.013	
31.7346	0.014	
31.7348	0.012	
31.7350	0.013	
31.7352	0.012	
31.7354	0.013	
31.7356	0.012	
31.7358	0.013	
31.7360	0.013	
31.7362	0.012	
31.7364	0.013	
31.7366	0.012	
31.7368	0.012	
31.7370	0.013	
31.7372	0.012	
31.7374	0.012	
31.7376	0.013	
31.7378	0.013	
31.7380	0.013	
31.7382	0.013	
31.7384	0.013	
31.7386	0.013	
31.7388	0.013	
31.7390	0.013	
31.7392	0.013	
31.7394	0.013	
31.7396	0.013	
31.7398	0.013	
31.7400	0.013	
31.7402	0.013	
31.7404	0.013	
31.7406	0.013	
31.7408	0.013	
31.7410	0.013	
31.7412	0.013	
31.7414	0.013	
31.7416	0.013	
31.7418	0.012	
31.7420	0.012	
31.7422	0.013	
31.7424	0.013	
31.7426	0.012	
31.7428	0.013	
31.7430	0.012	
31.7432	0.012	
31.7434	0.012	
31.7436	0.012	
31.7438	0.012	
31.7440	0.012	
31.7442	0.012	
31.7444	0.013	
31.7446	0.013	
31.7448	0.013	
31.7450	0.011	
31.7452	0.013	
31.7454	0.013	
31.7456	0.012	
31.7458	0.013	
31.7460	0.013	
31.7462	0.013	
31.7464	0.012	
31.7466	0.012	
31.7468	0.013	
31.7470	0.012	
31.7472	0.013	
31.7474	0.012	
31.7476	0.013	
31.7478	0.013	
31.7480	0.012	
31.7482	0.013	
31.7484	0.012	
31.7486	0.012	
31.7488	0.012	
31.7490	0.011	
31.7492	0.012	
31.7494	0.012	
31.7496	0.012	
31.7498	0.012	
31.7500	0.013	
31.7502	0.012	
31.7504	0.012	
31.7506	0.012	
31.7508	0.012	
31.7510	0.012	
31.7512	0.012	
31.7514	0.013	
31.7516	0.012	
31.7518	0.012	
31.7520	0.013	
31.7522	0.012	
31.7524	0.013	
31.7526	0.013	
31.7528	0.013	
31.7530	0.013	
31.7532	0.013	
31.7534	0.013	
31.7536	0.013	
31.7538	0.012	
31.7540	0.013	
31.7542	0.013	
31.7544	0.013	
31.7546	0.013	
31.7548	0.013	
31.7550	0.013	
31.7552	0.012	
31.7554	0.012	
31.7556	0.013	
31.7558	0.013	
31.7560	0.013	
31.7562	0.012	
31.7564	0.013	
31.7566	0.012	
31.7568	0.013	
31.7570	0.013	
31.7572	0.013	
31.7574	0.012	
31.7576	0.013	
31.7578	0.013	
31.7580	0.013	
31.7582	0.013	
31.7584	0.013	
31.7586	0.013	
31.7588	0.013	
31.7590	0.013	
31.7592	0.013	
31.7594	0.013	
31.7596	0.013	
31.7598	0.013	
31.7600	0.013	
31.7602	0.013	
31.7604	0.013	
31.7606	0.013	
31.7608	0.013	
31.7610	0.013	
31.7612	0.013	
31.7614	0.013	
31.7616	0.013	
31.7618	0.012	
31.7620	0.013	
31.7622	0.012	
31.7624	0.012	
31.7626	0.013	
31.7628	0.013	
31.7630	0.013	
31.7632	0.012	
31.7634	0.012	
31.7636	0.013	
31.7638	0.012	
31.7640	0.012	
31.7642	0.013	
31.7644	0.012	
31.7646	0.013	
31.7648	0.012	
31.7650	0.012	
31.7652	0.013	
31.7654	0.011	
31.7656	0.013	
31.7658	0.013	
31.7660	0.013	
31.7662	0.012	
31.7664	0.012	
31.7666	0.013	
31.7668	0.013	
31.7670	0.012	
31.7672	0.013	
31.7674	0.012	
31.7676	0.012	
31.7678	0.012	
31.7680	0.012	
31.7682	0.012	
31.7684	0.012	
31.7686	0.012	
31.7688	0.012	
31.7690	0.012	
31.7692	0.012	
31.7694	0.012	
31.7696	0.012	
31.7698	0.012	
31.7700	0.013	
31.7702	0.012	
31.7704	0.012	
31.7706	0.012	
31.7708	0.012	
31.7710	0.013	
31.7712	0.012	
31.7714	0.013	
31.7716	0.012	
31.7718	0.013	
31.7720	0.013	
31.7722	0.013	
31.7724	0.012	
31.7726	0.012	
31.7728	0.012	
31.7730	0.013	
31.7732	0.013	
31.7734	0.012	
31.7736	0.013	
31.7738	0.013	
31.7740	0.013	
31.7742	0.013	
31.7744	0.012	
31.7746	0.013	
31.7748	0.012	
31.7750	0.013	
31.7752	0.013	
31.7754	0.011	
31.7756	0.010	
31.7758	0.014	
31.7760	0.013	
31.7762	0.013	
31.7764	0.013	
31.7766	0.013	
31.7768	0.012	
31.7770	0.013	
31.7772	0.013	
31.7774	0.012	
31.7776	0.013	
31.7778	0.013	
31.7780	0.013	
31.7782	0.013	
31.7784	0.013	
31.7786	0.013	
31.7788	0.013	
31.7790	0.013	
31.7792	0.013	
31.7794	0.013	
31.7796	0.013	
31.7798	0.013	
31.7800	0.013	
31.7802	0.013	
31.7804	0.013	
31.7806	0.013	
31.7808	0.013	
31.7810	0.013	
31.7812	0.013	
31.7814	0.012	
31.7816	0.013	
31.7818	0.013	
31.7820	0.012	
31.7822	0.012	
31.7824	0.012	
31.7826	0.013	
31.7828	0.013	
31.7830	0.013	
31.7832	0.012	
31.7834	0.012	
31.7836	0.013	
31.7838	0.013	
31.7840	0.013	
31.7842	0.012	
31.7844	0.013	
31.7846	0.013	
31.7848	0.011	
31.7850	0.013	
31.7852	0.012	
31.7854	0.012	
31.7856	0.013	
31.7858	0.012	
31.7860	0.012	
31.7862	0.012	
31.7864	0.012	
31.7866	0.013	
31.7868	0.012	
31.7870	0.012	
31.7872	0.012	
31.7874	0.013	
31.7876	0.013	
31.7878	0.013	
31.7880	0.013	
31.7882	0.013	
31.7884	0.012	
31.7886	0.012	
31.7888	0.012	
31.7890	0.012	
31.7892	0.012	
31.7894	0.013	
31.7896	0.012	
31.7898	0.012	
31.7900	0.013	
31.7902	0.013	
31.7904	0.012	
31.7906	0.012	
31.7908	0.011	
31.7910	0.011	
31.7912	0.011	
31.7914	0.012	
31.7916	0.013	
31.7918	0.012	
31.7920	0.013	
31.7922	0.013	
31.7924	0.013	
31.7926	0.012	
31.7928	0.012	
31.7930	0.013	
31.7932	0.013	
31.7934	0.013	
31.7936	0.012	
31.7938	0.012	
31.7940	0.013	
31.7942	0.013	
31.7944	0.013	
31.7946	0.012	
31.7948	0.012	
31.7950	0.012	
31.7952	0.012	
31.7954	0.013	
31.7956	0.013	
31.7958	0.012	
31.7960	0.012	
31.7962	0.014	
31.7964	0.012	
31.7966	0.013	
31.7968	0.013	
31.7970	0.013	
31.7972	0.013	
31.7974	0.013	
31.7976	0.013	
31.7978	0.013	
31.7980	0.013	
31.7982	0.013	
31.7984	0.013	
31.7986	0.013	
31.7988	0.013	
31.7990	0.013	
31.7992	0.013	
31.7994	0.013	
31.7996	0.013	
31.7998	0.013	
31.8000	0.013	
31.8002	0.013	
31.8004	0.013	
31.8006	0.013	
31.8008	0.013	
31.8010	0.013	
31.8012	0.013	
31.8014	0.013	
31.8016	0.012	
31.8018	0.013	
31.8020	0.013	
31.8022	0.012	
31.8024	0.012	
31.8026	0.013	
31.8028	0.013	
31.8030	0.013	
31.8032	0.013	
31.8034	0.013	
31.8036	0.011	
31.8038	0.013	
31.8040	0.013	
31.8042	0.013	
31.8044	0.013	
31.8046	0.013	
31.8048	0.013	
31.8050	0.013	
31.8052	0.012	
31.8054	0.014	
31.8056	0.013	
31.8058	0.011	
31.8060	0.013	
31.8062	0.012	
31.8064	0.011	
31.8066	0.012	
31.8068	0.013	
31.8070	0.012	
31.8072	0.013	
31.8074	0.012	
31.8076	0.012	
31.8078	0.012	
31.8080	0.012	
31.8082	0.013	
31.8084	0.012	
31.8086	0.013	
31.8088	0.012	
31.8090	0.012	
31.8092	0.011	
31.8094	0.012	
31.8096	0.012	
31.8098	0.012	
31.8100	0.012	
31.8102	0.012	
31.8104	0.012	
31.8106	0.013	
31.8108	0.012	
31.8110	0.012	
31.8112	0.012	
31.8114	0.013	
31.8116	0.012	
31.8118	0.012	
31.8120	0.013	
31.8122	0.013	
31.8124	0.013	
31.8126	0.013	
31.8128	0.013	
31.8130	0.013	
31.8132	0.013	
31.8134	0.013	
31.8136	0.013	
31.8138	0.012	
31.8140	0.012	
31.8142	0.013	
31.8144	0.013	
31.8146	0.012	
31.8148	0.013	
31.8150	0.013	
31.8152	0.013	
31.8154	0.013	
31.8156	0.013	
31.8158	0.013	
31.8160	0.012	
31.8162	0.013	
31.8164	0.013	
31.8166	0.013	
31.8168	0.012	
31.8170	0.013	
31.8172	0.013	
31.8174	0.013	
31.8176	0.013	
31.8178	0.012	
31.8180	0.013	
31.8182	0.013	
31.8184	0.011	
31.8186	0.013	
31.8188	0.013	
31.8190	0.013	
31.8192	0.013	
31.8194	0.013	
31.8196	0.013	
31.8198	0.013	
31.8200	0.013	
31.8202	0.013	
31.8204	0.013	
31.8206	0.013	
31.8208	0.013	
31.8210	0.013	
31.8212	0.013	
31.8214	0.013	
31.8216	0.012	
31.8218	0.013	
31.8220	0.013	
31.8222	0.013	
31.8224	0.012	
31.8226	0.012	
31.8228	0.013	
31.8230	0.013	
31.8232	0.012	
31.8234	0.011	
31.8236	0.013	
31.8238	0.012	
31.8240	0.012	
31.8242	0.013	
31.8244	0.013	
31.8246	0.012	
31.8248	0.012	
31.8250	0.013	
31.8252	0.012	
31.8254	0.012	
31.8256	0.013	
31.8258	0.013	
31.8260	0.012	
31.8262	0.013	
31.8264	0.012	
31.8266	0.013	
31.8268	0.013	
31.8270	0.013	
31.8272	0.011	
31.8274	0.012	
31.8276	0.013	
31.8278	0.012	
31.8280	0.012	
31.8282	0.011	
31.8284	0.012	
31.8286	0.012	
31.8288	0.012	
31.8290	0.012	
31.8292	0.012	
31.8294	0.012	
31.8296	0.012	
31.8298	0.012	
31.8300	0.012	
31.8302	0.012	
31.8304	0.012	
31.8306	0.012	
31.8308	0.012	
31.8310	0.013	
31.8312	0.013	
31.8314	0.013	
31.8316	0.013	
31.8318	0.011	
31.8320	0.013	
31.8322	0.013	
31.8324	0.013	
31.8326	0.013	
31.8328	0.012	
31.8330	0.012	
31.8332	0.013	
31.8334	0.013	
31.8336	0.011	
31.8338	0.012	
31.8340	0.013	
31.8342	0.013	
31.8344	0.012	
31.8346	0.012	
31.8348	0.013	
31.8350	0.011	
31.8352	0.013	
31.8354	0.012	
31.8356	0.013	
31.8358	0.013	
31.8360	0.013	
31.8362	0.013	
31.8364	0.013	
31.8366	0.013	
31.8368	0.012	
31.8370	0.012	
31.8372	0.013	
31.8374	0.013	
31.8376	0.013	
31.8378	0.013	
31.8380	0.013	
31.8382	0.012	
31.8384	0.013	
31.8386	0.013	
31.8388	0.013	
31.8390	0.013	
31.8392	0.013	
31.8394	0.013	
31.8396	0.013	
31.8398	0.013	
31.8400	0.013	
31.8402	0.013	
31.8404	0.013	
31.8406	0.013	
31.8408	0.013	
31.8410	0.013	
31.8412	0.013	
31.8414	0.013	
31.8416	0.013	
31.8418	0.013	
31.8420	0.013	
31.8422	0.012	
31.8424	0.013	
31.8426	0.013	
31.8428	0.012	
31.8430	0.012	
31.8432	0.012	
31.8434	0.013	
31.8436	0.013	
31.8438	0.013	
31.8440	0.012	
31.8442	0.013	
31.8444	0.013	
31.8446	0.012	
31.8448	0.013	
31.8450	0.013	
31.8452	0.013	
31.8454	0.012	
31.8456	0.013	
31.8458	0.013	
31.8460	0.013	
31.8462	0.013	
31.8464	0.013	
31.8466	0.013	
31.8468	0.012	
31.8470	0.012	
31.8472	0.012	
31.8474	0.012	
31.8476	0.013	
31.8478	0.013	
31.8480	0.012	
31.8482	0.013	
31.8484	0.012	
31.8486	0.013	
31.8488	0.013	
31.8490	0.012	
31.8492	0.011	
31.8494	0.013	
31.8496	0.012	
31.8498	0.012	
31.8500	0.012	
31.8502	0.012	
31.8504	0.012	
31.8506	0.012	
31.8508	0.013	
31.8510	0.012	
31.8512	0.012	
31.8514	0.012	
31.8516	0.011	
31.8518	0.013	
31.8520	0.013	
31.8522	0.012	
31.8524	0.012	
31.8526	0.012	
31.8528	0.013	
31.8530	0.013	
31.8532	0.013	
31.8534	0.012	
31.8536	0.013	
31.8538	0.012	
31.8540	0.013	
31.8542	0.012	
31.8544	0.011	
31.8546	0.013	
31.8548	0.013	
31.8550	0.012	
31.8552	0.013	
31.8554	0.013	
31.8556	0.013	
31.8558	0.013	
31.8560	0.012	
31.8562	0.013	
31.8564	0.013	
31.8566	0.012	
31.8568	0.013	
31.8570	0.013	
31.8572	0.013	
31.8574	0.012	
31.8576	0.013	
31.8578	0.013	
31.8580	0.013	
31.8582	0.013	
31.8584	0.013	
31.8586	0.013	
31.8588	0.013	
31.8590	0.013	
31.8592	0.013	
31.8594	0.013	
31.8596	0.013	
31.8598	0.013	
31.8600	0.013	
31.8602	0.013	
31.8604	0.013	
31.8606	0.013	
31.8608	0.013	
31.8610	0.012	
31.8612	0.012	
31.8614	0.013	
31.8616	0.013	
31.8618	0.012	
31.8620	0.012	
31.8622	0.013	
31.8624	0.013	
31.8626	0.013	
31.8628	0.012	
31.8630	0.012	
31.8632	0.013	
31.8634	0.013	
31.8636	0.011	
31.8638	0.013	
31.8640	0.013	
31.8642	0.013	
31.8644	0.013	
31.8646	0.013	
31.8648	0.013	
31.8650	0.013	
31.8652	0.012	
31.8654	0.013	
31.8656	0.012	
31.8658	0.013	
31.8660	0.012	
31.8662	0.013	
31.8664	0.014	
31.8666	0.013	
31.8668	0.013	
31.8670	0.012	
31.8672	0.012	
31.8674	0.012	
31.8676	0.012	
31.8678	0.013	
31.8680	0.012	
31.8682	0.013	
31.8684	0.012	
31.8686	0.012	
31.8688	0.012	
31.8690	0.012	
31.8692	0.012	
31.8694	0.012	
31.8696	0.012	
31.8698	0.012	
31.8700	0.012	
31.8702	0.012	
31.8704	0.012	
31.8706	0.012	
31.8708	0.012	
31.8710	0.013	
31.8712	0.013	
31.8714	0.012	
31.8716	0.013	
31.8718	0.013	
31.8720	0.012	
31.8722	0.013	
31.8724	0.013	
31.8726	0.012	
31.8728	0.013	
31.8730	0.013	
31.8732	0.012	
31.8734	0.013	
31.8736	0.013	
31.8738	0.012	
31.8740	0.013	
31.8742	0.011	
31.8744	0.012	
31.8746	0.013	
31.8748	0.012	
31.8750	0.013	
31.8752	0.011	
31.8754	0.012	
31.8756	0.013	
31.8758	0.012	
31.8760	0.013	
31.8762	0.013	
31.8764	0.012	
31.8766	0.013	
31.8768	0.013	
31.8770	0.013	
31.8772	0.012	
31.8774	0.013	
31.8776	0.012	
31.8778	0.013	
31.8780	0.013	
31.8782	0.013	
31.8784	0.013	
31.8786	0.013	
31.8788	0.013	
31.8790	0.013	
31.8792	0.013	
31.8794	0.013	
31.8796	0.013	
31.8798	0.013	
31.8800	0.013	
31.8802	0.013	
31.8804	0.013	
31.8806	0.013	
31.8808	0.013	
31.8810	0.013	
31.8812	0.012	
31.8814	0.012	
31.8816	0.013	
31.8818	0.013	
31.8820	0.012	
31.8822	0.012	
31.8824	0.013	
31.8826	0.013	
31.8828	0.012	
31.8830	0.013	
31.8832	0.013	
31.8834	0.012	
31.8836	0.013	
31.8838	0.012	
31.8840	0.013	
31.8842	0.013	
31.8844	0.013	
31.8846	0.012	
31.8848	0.012	
31.8850	0.012	
31.8852	0.012	
31.8854	0.013	
31.8856	0.012	
31.8858	0.013	
31.8860	0.013	
31.8862	0.012	
31.8864	0.013	
31.8866	0.012	
31.8868	0.013	
31.8870	0.012	
31.8872	0.013	
31.8874	0.013	
31.8876	0.013	
31.8878	0.012	
31.8880	0.012	
31.8882	0.012	
31.8884	0.012	
31.8886	0.012	
31.8888	0.012	
31.8890	0.013	
31.8892	0.012	
31.8894	0.011	
31.8896	0.012	
31.8898	0.012	
31.8900	0.012	
31.8902	0.012	
31.8904	0.012	
31.8906	0.012	
31.8908	0.013	
31.8910	0.013	
31.8912	0.012	
31.8914	0.012	
31.8916	0.013	
31.8918	0.013	
31.8920	0.013	
31.8922	0.012	
31.8924	0.012	
31.8926	0.013	
31.8928	0.012	
31.8930	0.013	
31.8932	0.013	
31.8934	0.011	
31.8936	0.013	
31.8938	0.012	
31.8940	0.013	
31.8942	0.013	
31.8944	0.013	
31.8946	0.012	
31.8948	0.012	
31.8950	0.012	
31.8952	0.012	
31.8954	0.013	
31.8956	0.013	
31.8958	0.012	
31.8960	0.013	
31.8962	0.013	
31.8964	0.013	
31.8966	0.013	
31.8968	0.013	
31.8970	0.013	
31.8972	0.013	
31.8974	0.013	
31.8976	0.013	
31.8978	0.013	
31.8980	0.013	
31.8982	0.013	
31.8984	0.013	
31.8986	0.013	
31.8988	0.012	
31.8990	0.013	
31.8992	0.013	
31.8994	0.013	
31.8996	0.013	
31.8998	0.013	
31.9000	0.013	
31.9002	0.013	
31.9004	0.013	
31.9006	0.013	
31.9008	0.013	
31.9010	0.013	
31.9012	0.012	
31.9014	0.012	
31.9016	0.013	
31.9018	0.012	
31.9020	0.012	
31.9022	0.012	
31.9024	0.012	
31.9026	0.012	
31.9028	0.013	
31.9030	0.012	
31.9032	0.013	
31.9034	0.013	
31.9036	0.012	
31.9038	0.013	
31.9040	0.013	
31.9042	0.012	
31.9044	0.013	
31.9046	0.013	
31.9048	0.012	
31.9050	0.013	
31.9052	0.013	
31.9054	0.012	
31.9056	0.012	
31.9058	0.013	
31.9060	0.013	
31.9062	0.013	
31.9064	0.012	
31.9066	0.013	
31.9068	0.013	
31.9070	0.013	
31.9072	0.013	
31.9074	0.013	
31.9076	0.013	
31.9078	0.011	
31.9080	0.013	
31.9082	0.012	
31.9084	0.012	
31.9086	0.012	
31.9088	0.012	
31.9090	0.012	
31.9092	0.012	
31.9094	0.013	
31.9096	0.012	
31.9098	0.012	
31.9100	0.012	
31.9102	0.011	
31.9104	0.012	
31.9106	0.012	
31.9108	0.012	
31.9110	0.012	
31.9112	0.012	
31.9114	0.012	
31.9116	0.013	
31.9118	0.013	
31.9120	0.012	
31.9122	0.013	
31.9124	0.013	
31.9126	0.013	
31.9128	0.013	
31.9130	0.012	
31.9132	0.013	
31.9134	0.013	
31.9136	0.013	
31.9138	0.013	
31.9140	0.013	
31.9142	0.013	
31.9144	0.013	
31.9146	0.013	
31.9148	0.013	
31.9150	0.012	
31.9152	0.012	
31.9154	0.013	
31.9156	0.013	
31.9158	0.013	
31.9160	0.013	
31.9162	0.013	
31.9164	0.013	
31.9166	0.013	
31.9168	0.013	
31.9170	0.013	
31.9172	0.013	
31.9174	0.013	
31.9176	0.013	
31.9178	0.013	
31.9180	0.013	
31.9182	0.013	
31.9184	0.012	
31.9186	0.013	
31.9188	0.013	
31.9190	0.013	
31.9192	0.013	
31.9194	0.013	
31.9196	0.013	
31.9198	0.013	
31.9200	0.013	
31.9202	0.013	
31.9204	0.013	
31.9206	0.013	
31.9208	0.012	
31.9210	0.013	
31.9212	0.013	
31.9214	0.012	
31.9216	0.012	
31.9218	0.013	
31.9220	0.013	
31.9222	0.013	
31.9224	0.012	
31.9226	0.013	
31.9228	0.013	
31.9230	0.012	
31.9232	0.013	
31.9234	0.013	
31.9236	0.012	
31.9238	0.013	
31.9240	0.012	
31.9242	0.013	
31.9244	0.012	
31.9246	0.013	
31.9248	0.013	
31.9250	0.012	
31.9252	0.013	
31.9254	0.013	
31.9256	0.012	
31.9258	0.012	
31.9260	0.013	
31.9262	0.013	
31.9264	0.012	
31.9266	0.012	
31.9268	0.012	
31.9270	0.012	
31.9272	0.012	
31.9274	0.011	
31.9276	0.013	
31.9278	0.012	
31.9280	0.012	
31.9282	0.013	
31.9284	0.013	
31.9286	0.013	
31.9288	0.012	
31.9290	0.012	
31.9292	0.012	
31.9294	0.012	
31.9296	0.012	
31.9298	0.012	
31.9300	0.012	
31.9302	0.012	
31.9304	0.012	
31.9306	0.012	
31.9308	0.013	
31.9310	0.012	
31.9312	0.013	
31.9314	0.013	
31.9316	0.013	
31.9318	0.012	
31.9320	0.013	
31.9322	0.013	
31.9324	0.013	
31.9326	0.013	
31.9328	0.013	
31.9330	0.013	
31.9332	0.013	
31.9334	0.013	
31.9336	0.013	
31.9338	0.012	
31.9340	0.013	
31.9342	0.012	
31.9344	0.012	
31.9346	0.012	
31.9348	0.012	
31.9350	0.013	
31.9352	0.011	
31.9354	0.013	
31.9356	0.011	
31.9358	0.012	
31.9360	0.013	
31.9362	0.013	
31.9364	0.013	
31.9366	0.013	
31.9368	0.012	
31.9370	0.013	
31.9372	0.013	
31.9374	0.012	
31.9376	0.012	
31.9378	0.013	
31.9380	0.013	
31.9382	0.013	
31.9384	0.013	
31.9386	0.013	
31.9388	0.013	
31.9390	0.013	
31.9392	0.013	
31.9394	0.013	
31.9396	0.013	
31.9398	0.013	
31.9400	0.013	
31.9402	0.013	
31.9404	0.013	
31.9406	0.013	
31.9408	0.013	
31.9410	0.012	
31.9412	0.013	
31.9414	0.012	
31.9416	0.012	
31.9418	0.012	
31.9420	0.011	
31.9422	0.012	
31.9424	0.013	
31.9426	0.012	
31.9428	0.012	
31.9430	0.011	
31.9432	0.013	
31.9434	0.013	
31.9436	0.013	
31.9438	0.012	
31.9440	0.012	
31.9442	0.013	
31.9444	0.013	
31.9446	0.013	
31.9448	0.013	
31.9450	0.013	
31.9452	0.013	
31.9454	0.013	
31.9456	0.012	
31.9458	0.012	
31.9460	0.013	
31.9462	0.012	
31.9464	0.012	
31.9466	0.013	
31.9468	0.012	
31.9470	0.012	
31.9472	0.012	
31.9474	0.012	
31.9476	0.012	
31.9478	0.012	
31.9480	0.012	
31.9482	0.012	
31.9484	0.012	
31.9486	0.013	
31.9488	0.012	
31.9490	0.012	
31.9492	0.012	
31.9494	0.012	
31.9496	0.012	
31.9498	0.012	
31.9500	0.013	
31.9502	0.012	
31.9504	0.012	
31.9506	0.012	
31.9508	0.013	
31.9510	0.013	
31.9512	0.012	
31.9514	0.011	
31.9516	0.014	
31.9518	0.012	
31.9520	0.013	
31.9522	0.013	
31.9524	0.013	
31.9526	0.013	
31.9528	0.013	
31.9530	0.012	
31.9532	0.013	
31.9534	0.013	
31.9536	0.013	
31.9538	0.013	
31.9540	0.013	
31.9542	0.013	
31.9544	0.013	
31.9546	0.013	
31.9548	0.013	
31.9550	0.013	
31.9552	0.012	
31.9554	0.012	
31.9556	0.011	
31.9558	0.011	
31.9560	0.012	
31.9562	0.012	
31.9564	0.012	
31.9566	0.013	
31.9568	0.013	
31.9570	0.013	
31.9572	0.012	
31.9574	0.012	
31.9576	0.013	
31.9578	0.013	
31.9580	0.012	
31.9582	0.013	
31.9584	0.013	
31.9586	0.013	
31.9588	0.013	
31.9590	0.013	
31.9592	0.013	
31.9594	0.013	
31.9596	0.013	
31.9598	0.013	
31.9600	0.013	
31.9602	0.012	
31.9604	0.013	
31.9606	0.013	
31.9608	0.012	
31.9610	0.012	
31.9612	0.012	
31.9614	0.013	
31.9616	0.012	
31.9618	0.013	
31.9620	0.013	
31.9622	0.012	
31.9624	0.013	
31.9626	0.013	
31.9628	0.012	
31.9630	0.013	
31.9632	0.013	
31.9634	0.012	
31.9636	0.013	
31.9638	0.012	
31.9640	0.012	
31.9642	0.012	
31.9644	0.013	
31.9646	0.013	
31.9648	0.011	
31.9650	0.013	
31.9652	0.012	
31.9654	0.013	
31.9656	0.013	
31.9658	0.013	
31.9660	0.012	
31.9662	0.013	
31.9664	0.013	
31.9666	0.012	
31.9668	0.013	
31.9670	0.012	
31.9672	0.013	
